,date,code,presettle,open,high,low,close,settle,volume,amount,oi,factor,dlv_day,dlv_week,
532,20170621,IC1707,6021,6029.2,6038.2,5977,6034,6010.8,12909,1551094.172,22850,1.835457653,0,0,
533,20170622,IC1707,6010.8,6029.8,6067,5936,5944.8,5980.2,13635,1641085.544,22556,1.835457653,0,0,
534,20170623,IC1707,5980.2,5950.2,5975.8,5861.2,5953.2,5932.6,15863,1881011.688,22956,1.835457653,0,0,
535,20170626,IC1707,5932.6,5978.6,6093,5957.4,6085.8,6069.2,15279,1842546.436,22701,1.835457653,0,0,
536,20170627,IC1707,6069.2,6088.2,6099.6,6043.2,6061,6067.8,11615,1410905.72,22219,1.835457653,0,0,
537,20170628,IC1707,6067.8,6055,6078.6,6026.4,6048,6041.4,10632,1286440.02,21961,1.835457653,0,0,
538,20170629,IC1707,6041.4,6064.8,6113.4,6056,6074.4,6072.2,12074,1468194.992,22200,1.835457653,0,0,
539,20170630,IC1707,6072.2,6056,6115.8,6043.2,6097.2,6103,10787,1311584.168,21126,1.835457653,0,0,
540,20170703,IC1707,6103,6102.8,6152.4,6086,6146,6141,10519,1287917.724,20976,1.835457653,0,0,
541,20170704,IC1707,6141,6147.2,6147.6,6090.8,6119,6113.6,10580,1294252.672,20658,1.835457653,0,0,
542,20170705,IC1707,6113.6,6114,6170.8,6100.8,6161.4,6157.8,10359,1270957.496,20700,1.835457653,0,0,
543,20170706,IC1707,6157.8,6162.2,6187.2,6106.6,6146.4,6155,11767,1447706.116,20489,1.835457653,0,0,
544,20170707,IC1707,6155,6137.4,6208.2,6133.6,6183.2,6186.2,9324,1149947.54,20019,1.835457653,0,0,
545,20170710,IC1707,6186.2,6177.6,6209.6,6144.2,6165,6176.6,10530,1300802.096,19791,1.835457653,0,0,
546,20170711,IC1707,6176.6,6173,6173,6092.2,6108.4,6117.4,11885,1459099.512,19294,1.835457653,0,0,
547,20170712,IC1707,6117.4,6117.4,6123.8,6013.8,6085.4,6076,14774,1792312.904,19690,1.835457653,0,0,
548,20170713,IC1707,6076,6100,6152.6,6080.4,6108.2,6105.8,13115,1603497.784,18118,1.835457653,0,0,
549,20170714,IC1707,6105.8,6101.4,6125,6065.4,6093.4,6091.2,10337,1260331.576,17244,1.835457653,0,0,
550,20170717,IC1707,6091.2,6080.8,6090,5821.2,5825.6,5872.2,14069,1669710.856,16617,1.835457653,0,1,
551,20170718,IC1707,5872.2,5825,5903.6,5818,5899,5890,13280,1557946.828,13912,1.835457653,0,1,
552,20170719,IC1707,5890,5898.8,6045,5883,6033.2,6026.2,12040,1435470.168,10429,1.835457653,0,1,
553,20170720,IC1707,6026.2,6038.2,6099.2,6033.4,6074,6073.2,7763,943424.008,5224,1.835457653,0,1,
554,20170721,IC1708,6016,6017,6061.8,6001,6041.2,6044,10257,1239226.268,16405,1.852909145,1,1,
555,20170724,IC1708,6044,6044.2,6117.2,6031,6083.8,6090.6,12208,1482946.628,18295,1.852909145,0,0,
556,20170725,IC1708,6090.6,6085.4,6097.4,6023.8,6081.2,6056.4,12117,1468589.52,18202,1.852909145,0,0,
557,20170726,IC1708,6056.4,6099,6099.8,6033.4,6070,6061,11368,1378079.392,18417,1.852909145,0,0,
558,20170727,IC1708,6061,6065.6,6148.8,6014.8,6129.4,6135.6,13550,1651904.912,19140,1.852909145,0,0,
559,20170728,IC1708,6135.6,6120,6195,6115.2,6185.2,6182.4,11414,1405092.504,18718,1.852909145,0,0,
560,20170731,IC1708,6182.4,6181.2,6277.2,6155.6,6265.6,6262.6,10639,1323700.44,18873,1.852909145,0,0,
561,20170801,IC1708,6262.6,6266.2,6272,6223.4,6247.6,6241.4,9877,1233775.724,18489,1.852909145,0,0,
562,20170802,IC1708,6241.4,6258,6288.8,6205,6225.4,6226.8,11432,1428379.876,19012,1.852909145,0,0,
563,20170803,IC1708,6226.8,6215.6,6280,6208,6233.8,6242.8,11448,1430244.456,18643,1.852909145,0,0,
564,20170804,IC1708,6242.8,6235.4,6279.6,6180.2,6185.2,6217.2,11656,1455772.664,18578,1.852909145,0,0,
565,20170807,IC1708,6217.2,6205,6284,6191.8,6280,6270,10457,1304576.608,17867,1.852909145,0,0,
566,20170808,IC1708,6270,6280,6306.6,6253.6,6272.2,6264,10318,1296086.444,17757,1.852909145,0,0,
567,20170809,IC1708,6264,6270,6333,6265,6317.4,6318.6,9116,1147650.316,17147,1.852909145,0,0,
568,20170810,IC1708,6318.6,6296,6323.2,6213.6,6251,6252.6,11676,1465031,17145,1.852909145,0,0,
569,20170811,IC1708,6252.6,6231.2,6268.2,6118.2,6139.2,6156.2,13899,1724834.84,17142,1.852909145,0,0,
570,20170814,IC1708,6156.2,6159,6288.2,6155,6286.4,6278.4,11498,1434619.576,14644,1.852909145,0,1,
571,20170815,IC1708,6278.4,6283.2,6311.8,6265.8,6292.8,6286.8,9847,1238530.656,12594,1.852909145,0,1,
572,20170816,IC1708,6286.8,6290,6321.6,6254.6,6309.6,6310.4,9824,1237214.18,9604,1.852909145,0,1,
573,20170817,IC1708,6310.4,6327,6375,6296.6,6365.8,6363.4,8103,1026935.22,4764,1.852909145,0,1,
574,20170818,IC1709,6314,6295.2,6317.4,6272.2,6286.6,6288.2,11687,1470454.912,24954,1.867406091,1,1,
575,20170821,IC1709,6288.2,6300.4,6369.8,6300.2,6358.8,6362.8,9814,1245975.212,25433,1.867406091,0,0,
576,20170822,IC1709,6362.8,6361.4,6361.4,6311.2,6336,6330.6,9826,1244318.26,25462,1.867406091,0,0,
577,20170823,IC1709,6330.6,6330,6343,6245.8,6285.2,6290.4,11679,1470828.224,26144,1.867406091,0,0,
578,20170824,IC1709,6290.4,6295.2,6306,6238,6248.6,6253.4,10851,1361184.82,25991,1.867406091,0,0,
579,20170825,IC1709,6253.4,6254.6,6354.2,6254.4,6327.2,6334.4,12426,1567164.856,25732,1.867406091,0,0,
580,20170828,IC1709,6334.4,6340.4,6455.2,6331.4,6417.8,6421.6,12706,1628741.436,26082,1.867406091,0,0,
581,20170829,IC1709,6421.6,6418,6436,6368.4,6389.8,6390.4,9490,1216245.224,24580,1.867406091,0,0,
582,20170830,IC1709,6390.4,6391.2,6459.8,6386,6433.6,6443.6,9523,1224323.992,24556,1.867406091,0,0,
583,20170831,IC1709,6443.6,6441.4,6474.6,6423,6464.2,6463.8,9403,1212658.316,24031,1.867406091,0,0,
584,20170901,IC1709,6463.8,6474.4,6548,6444.8,6528.6,6520.2,11171,1453208.224,24156,1.867406091,0,0,
585,20170904,IC1709,6520.2,6536.2,6561,6510.8,6548.6,6539.8,9401,1229672.456,22959,1.867406091,0,0,
586,20170905,IC1709,6539.8,6548.8,6576,6516.4,6569.2,6566.6,9619,1259892.44,22710,1.867406091,0,0,
587,20170906,IC1709,6566.6,6554.8,6612,6544,6593.6,6599.2,9571,1259735.696,22020,1.867406091,0,0,
588,20170907,IC1709,6599.2,6595.2,6616,6535.8,6549.4,6561.4,9524,1253695.312,21708,1.867406091,0,0,
589,20170908,IC1709,6561.4,6556.6,6613.2,6522,6553.2,6540.6,10936,1435990.776,20747,1.867406091,0,0,
590,20170911,IC1709,6540.6,6562,6662.2,6556.2,6661.8,6640.6,11705,1547992.444,18520,1.867406091,0,1,
591,20170912,IC1709,6640.6,6671.2,6727.8,6616.8,6646.6,6656.2,12628,1686443.656,15515,1.867406091,0,1,
592,20170913,IC1709,6656.2,6641.4,6690.6,6622.4,6681.6,6680.6,10725,1428408.152,11482,1.867406091,0,1,
593,20170914,IC1709,6680.6,6689,6714,6652.4,6681.4,6670,8593,1148485.1,6345,1.867406091,0,1,
594,20170915,IC1710,6630,6632.2,6635,6554,6588,6583.2,11508,1517968.724,19881,1.878672492,1,1,
595,20170918,IC1710,6583.2,6577,6678.6,6577,6678.4,6654.4,11344,1505858.752,20556,1.878672492,0,0,
596,20170919,IC1710,6654.4,6684.8,6695.6,6579.2,6600.6,6613.6,11034,1465385.408,20572,1.878672492,0,0,
597,20170920,IC1710,6613.6,6606.2,6687,6589.6,6668.6,6673.2,10902,1449306.5,20749,1.878672492,0,0,
598,20170921,IC1710,6673.2,6673.8,6678,6574,6594.6,6593.2,11326,1501200.788,20548,1.878672492,0,0,
599,20170922,IC1710,6593.2,6583.4,6585.4,6492.6,6532.2,6539.6,11104,1452659.756,20655,1.878672492,0,0,
600,20170925,IC1710,6539.6,6536.2,6555.2,6433.6,6440.8,6465.4,10909,1418051.444,20679,1.878672492,0,0,
601,20170926,IC1710,6465.4,6450.2,6499.8,6450,6485,6473.8,9697,1256034.504,20018,1.878672492,0,0,
602,20170927,IC1710,6473.8,6495.8,6583.8,6495,6560,6569.8,9570,1253829.976,20085,1.878672492,0,0,
603,20170928,IC1710,6569.8,6559.6,6598,6515.6,6552,6566.4,8530,1119157.728,19448,1.878672492,0,0,
604,20170929,IC1710,6566.4,6564.8,6620,6546.6,6598.2,6577.2,9176,1209330.808,19512,1.878672492,0,0,
605,20171009,IC1710,6577.2,6699,6715,6644.4,6684.2,6674,9761,1304508.292,19455,1.878672492,0,0,
606,20171010,IC1710,6674,6690.2,6718.4,6656,6717,6696.8,9048,1209366.956,18930,1.878672492,0,0,
607,20171011,IC1710,6696.8,6726,6729,6646.2,6660.8,6660.2,9397,1254887.064,18424,1.878672492,0,0,
608,20171012,IC1710,6660.2,6656.8,6674.6,6603.4,6650.2,6630.2,9198,1221985.324,18128,1.878672492,0,0,
609,20171013,IC1710,6630.2,6661,6722.6,6655.4,6722,6710.2,9541,1276455.8,17400,1.878672492,0,0,
610,20171016,IC1710,6710.2,6728,6728,6600,6606.6,6627.6,11680,1554402.12,15880,1.878672492,0,1,
611,20171017,IC1710,6627.6,6600,6652.6,6584.4,6591.8,6604.2,10644,1407964.056,13681,1.878672492,0,1,
612,20171018,IC1710,6604.2,6598.2,6627.8,6531.2,6542.8,6559.8,10362,1366021.36,10700,1.878672492,0,1,
613,20171019,IC1710,6559.8,6543,6566,6487,6497,6509,8358,1091705.192,5446,1.878672492,0,1,
614,20171020,IC1711,6468,6460,6544,6460,6530,6532.4,10819,1407835.956,17783,1.890581208,1,1,
615,20171023,IC1711,6532.4,6536.8,6584.6,6520.2,6576.2,6566,8413,1102036.288,17738,1.890581208,0,0,
616,20171024,IC1711,6566,6570,6574.2,6495.8,6560.8,6537.6,10951,1431133.012,18301,1.890581208,0,0,
617,20171025,IC1711,6537.6,6565,6618.2,6526,6599.8,6598.4,12020,1582179.896,18635,1.890581208,0,0,
618,20171026,IC1711,6598.4,6599.8,6671.4,6570.2,6622.6,6637.2,11669,1546557.104,18351,1.890581208,0,0,
619,20171027,IC1711,6637.2,6625.4,6638.8,6566,6601.4,6586.2,9710,1282347.492,17809,1.890581208,0,0,
620,20171030,IC1711,6586.2,6600,6607,6409,6468.2,6466.6,12708,1647568.72,18411,1.890581208,0,0,
621,20171031,IC1711,6466.6,6468,6524.8,6446.6,6507.6,6502.6,9877,1280608.116,17511,1.890581208,0,0,
622,20171101,IC1711,6502.6,6520,6563.6,6476.4,6481,6499.4,10581,1380670.808,17793,1.890581208,0,0,
623,20171102,IC1711,6499.4,6480.4,6490.4,6403,6440,6426,10208,1317268.228,17612,1.890581208,0,0,
624,20171103,IC1711,6426,6440,6463,6320,6362,6353.6,11202,1432596.964,18125,1.890581208,0,0,
625,20171106,IC1711,6353.6,6380,6481.2,6357.2,6475,6469,10490,1346834.072,17055,1.890581208,0,0,
626,20171107,IC1711,6469,6479.8,6519.6,6452.4,6514.4,6505,10105,1310830.468,16881,1.890581208,0,0,
627,20171108,IC1711,6505,6515,6588,6504.6,6541,6548.4,10231,1340696.436,16758,1.890581208,0,0,
628,20171109,IC1711,6548.4,6540.6,6602,6536,6600.4,6580,8469,1111828.752,15954,1.890581208,0,0,
629,20171110,IC1711,6580,6594.8,6643.8,6571.6,6619.6,6624.8,9186,1213523.712,15226,1.890581208,0,0,
630,20171113,IC1711,6624.8,6627,6666.4,6601,6654,6654,8177,1085854.58,13646,1.890581208,0,1,
631,20171114,IC1711,6654,6642,6658.6,6575.8,6591.2,6593.8,9516,1260462.7,11870,1.890581208,0,1,
632,20171115,IC1711,6593.8,6576.2,6592,6496,6527,6528.4,9863,1290840.148,8324,1.890581208,0,1,
633,20171116,IC1711,6528.4,6531.2,6574.8,6513.6,6556,6560.8,6801,891160.184,4054,1.890581208,0,1,
634,20171117,IC1712,6514.4,6515,6519.8,6305,6323.6,6355.2,12036,1546051.148,23928,1.904047217,1,1,
635,20171120,IC1712,6355.2,6325.2,6404.8,6220,6389.6,6376.8,12786,1612621.652,24732,1.904047217,0,0,
636,20171121,IC1712,6376.8,6389.2,6444.6,6348,6418,6412.8,11744,1504030.256,24505,1.904047217,0,0,
637,20171122,IC1712,6412.8,6430,6478.4,6342.4,6375.2,6379.4,11872,1522970.212,24910,1.904047217,0,0,
638,20171123,IC1712,6379.4,6385.2,6398.8,6206.6,6208.2,6269.4,12836,1623444.236,24955,1.904047217,0,0,
639,20171124,IC1712,6269.4,6208.2,6289.2,6200,6227,6259.8,11166,1394764.24,24270,1.904047217,0,0,
640,20171127,IC1712,6259.8,6242.8,6263.2,6131.4,6136,6168.4,11442,1421329.416,24612,1.904047217,0,0,
641,20171128,IC1712,6168.4,6147.4,6276.8,6147.4,6262.4,6263.4,11769,1465370.54,24393,1.904047217,0,0,
642,20171129,IC1712,6263.4,6255,6320,6176.8,6273.2,6289.4,11922,1490151.984,24267,1.904047217,0,0,
643,20171130,IC1712,6289.4,6260,6290.8,6190.8,6200,6213,10720,1339689.92,23386,1.904047217,0,0,
644,20171201,IC1712,6213,6218.8,6324.2,6215,6279,6279.8,10660,1338523.236,23391,1.904047217,0,0,
645,20171204,IC1712,6279.8,6279,6329,6217.6,6233.8,6241.6,10948,1372274.552,22880,1.904047217,0,0,
646,20171205,IC1712,6241.6,6226.4,6247.8,6061.4,6098,6092.8,11557,1423096.12,22980,1.904047217,0,0,
647,20171206,IC1712,6092.8,6103,6140.4,6026,6132,6097.4,13550,1650566.792,22733,1.904047217,0,0,
648,20171207,IC1712,6097.4,6129,6169.8,6082.4,6085.6,6106.4,11733,1438556.448,21110,1.904047217,0,0,
649,20171208,IC1712,6106.4,6088.6,6214.8,6088.6,6174,6181.2,11866,1464266.548,19800,1.904047217,0,0,
650,20171211,IC1712,6181.2,6198.2,6273,6198.2,6270.6,6259,10107,1261997.82,17109,1.904047217,0,1,
651,20171212,IC1712,6259,6260,6281.8,6217.2,6226.8,6239,10533,1317489.04,14433,1.904047217,0,1,
652,20171213,IC1712,6239,6233,6274.6,6201.6,6273.8,6261.8,10388,1296892.98,10703,1.904047217,0,1,
653,20171214,IC1712,6261.8,6278,6295.8,6236,6284,6279.6,8162,1023014.768,5326,1.904047217,0,1,
654,20171215,IC1801,6243,6259,6260.2,6145.8,6207,6186.4,11334,1405597.12,19317,1.915209819,1,1,
655,20171218,IC1801,6186.4,6216,6227.6,6135.2,6161.8,6160.6,9672,1195408.96,19486,1.915209819,0,0,
656,20171219,IC1801,6160.6,6177.6,6246.6,6170.6,6234,6230.6,9895,1231110.644,19860,1.915209819,0,0,
657,20171220,IC1801,6230.6,6230.4,6238.6,6150,6158.4,6161.8,9779,1209290.96,19815,1.915209819,0,0,
658,20171221,IC1801,6161.8,6160,6269,6107.2,6227,6244.2,12255,1519159.412,20457,1.915209819,0,0,
659,20171222,IC1801,6244.2,6234,6276.6,6223.2,6243.2,6235.4,7802,974900.308,19358,1.915209819,0,0,
660,20171225,IC1801,6235.4,6245.4,6265.6,6142.6,6162,6156.2,9515,1177804.6,19496,1.915209819,0,0,
661,20171226,IC1801,6156.2,6163,6234.6,6132.2,6219.4,6213.6,9924,1227417.252,19747,1.915209819,0,0,
662,20171227,IC1801,6213.6,6230,6233.8,6147.8,6156.2,6164.2,9052,1121246.264,19243,1.915209819,0,0,
663,20171228,IC1801,6164.2,6145,6242.8,6145,6206,6215.2,9604,1192198.884,19531,1.915209819,0,0,
664,20171229,IC1801,6215.2,6206,6305,6205.2,6280.8,6259.4,8330,1039442.22,18882,1.915209819,0,0,
665,20180102,IC1801,6259.4,6293,6355,6266.6,6345,6344,8880,1121741.036,18840,1.915209819,0,0,
666,20180103,IC1801,6344,6350,6411.4,6336.4,6388.2,6392.6,8896,1134879.076,18664,1.915209819,0,0,
667,20180104,IC1801,6392.6,6375,6414.8,6375,6406.8,6404.4,7374,943513.284,18100,1.915209819,0,0,
668,20180105,IC1801,6404.4,6407.2,6429.2,6383.6,6400.8,6407,7585,971680,17964,1.915209819,0,0,
669,20180108,IC1801,6407,6400.8,6443.6,6378.6,6433,6430.6,7945,1019557.768,17838,1.915209819,0,0,
670,20180109,IC1801,6430.6,6433,6437.6,6402.2,6435,6423,7365,945761.232,17130,1.915209819,0,0,
671,20180110,IC1801,6423,6427,6436.2,6360,6406.6,6395.2,8377,1070914.768,17019,1.915209819,0,0,
672,20180111,IC1801,6395.2,6384.8,6443,6372.2,6423.2,6428.8,8463,1084672.044,16480,1.915209819,0,0,
673,20180112,IC1801,6428.8,6419.8,6428.2,6372.8,6401.2,6395,8205,1050555.704,15211,1.915209819,0,0,
674,20180115,IC1801,6395,6393.2,6396,6242.2,6273,6268.2,9382,1185068.44,14451,1.915209819,0,1,
675,20180116,IC1801,6268.2,6261.2,6317.8,6261.2,6285.6,6280,9437,1187169.968,11651,1.915209819,0,1,
676,20180117,IC1801,6280,6279.6,6299.2,6193.2,6250,6271,10326,1290426.676,8817,1.915209819,0,1,
677,20180118,IC1801,6271,6252,6316.8,6246.2,6285.6,6285.8,6976,877120.152,4475,1.915209819,0,1,
678,20180119,IC1802,6256,6268,6304.2,6223,6232,6242,8889,1113731.496,15446,1.924332782,1,1,
679,20180122,IC1802,6242,6234.8,6359.8,6200.8,6348.6,6349.8,10788,1357743.244,16348,1.924332782,0,0,
680,20180123,IC1802,6349.8,6346.8,6377,6323.6,6345.8,6341.2,8050,1021804.424,16189,1.924332782,0,0,
681,20180124,IC1802,6341.2,6350,6430,6326.6,6409.6,6416.4,10524,1343033.8,17308,1.924332782,0,0,
682,20180125,IC1802,6416.4,6395,6449.6,6382,6387,6402.2,9106,1169144.724,16545,1.924332782,0,0,
683,20180126,IC1802,6402.2,6387,6413.8,6377,6397,6396.8,7311,935134.388,16182,1.924332782,0,0,
684,20180129,IC1802,6396.8,6396.8,6430.4,6287.2,6312.2,6307.4,9592,1218825.492,16111,1.924332782,0,0,
685,20180130,IC1802,6307.4,6307.8,6346,6291.4,6302.8,6307,7853,993258.516,15163,1.924332782,0,0,
686,20180131,IC1802,6307,6280,6285,6156.6,6186.6,6177,9923,1232346.44,15486,1.924332782,0,0,
687,20180201,IC1802,6177,6189.8,6212,5961.4,5970,5992.2,11166,1357251.12,16135,1.924332782,0,0,
688,20180202,IC1802,5992.2,5959.4,6018.6,5832.6,5986.2,5982.8,11551,1375623.8,15578,1.924332782,0,0,
689,20180205,IC1802,5982.8,5930,6015.8,5916.4,5979.8,5979.2,8507,1015053.156,14444,1.924332782,0,0,
690,20180206,IC1802,5979.2,5913,5933.2,5651.8,5686.8,5733.4,12013,1398589.936,15116,1.924332782,0,0,
691,20180207,IC1802,5733.4,5805.2,5837,5606.8,5663,5689,12850,1472934.708,14954,1.924332782,0,0,
692,20180208,IC1802,5689,5689,5804.8,5680,5747,5749.8,10648,1226062.852,13568,1.924332782,0,0,
693,20180209,IC1802,5749.8,5645,5678,5453.2,5504,5501,11985,1336414.108,12730,1.924332782,0,0,
694,20180212,IC1802,5501,5595,5723.2,5565.2,5661,5691.2,9667,1092877.392,10033,1.924332782,0,1,
695,20180213,IC1802,5691.2,5700.4,5784,5698,5713.8,5712.8,7821,897710.76,6749,1.924332782,0,1,
696,20180214,IC1802,5712.8,5719.2,5748.4,5692.4,5730,5732.6,4952,566349.892,3613,1.924332782,0,1,
697,20180222,IC1803,5698.4,5780,5836,5738.8,5825,5817,9041,1048167.68,22767,1.93588202,1,0,
698,20180223,IC1803,5817,5830,5853.4,5777,5833.4,5824.6,9405,1094642.6,23047,1.93588202,0,0,
699,20180226,IC1803,5824.6,5876.6,6013.8,5865,6004.6,5995,11347,1348158.916,23228,1.93588202,0,0,
700,20180227,IC1803,5995,5998,6022.6,5965,5979.6,5993,9180,1101045.64,22605,1.93588202,0,0,
701,20180228,IC1803,5993,5953.6,6026,5918.2,5983.4,5992.2,10025,1198884.968,22847,1.93588202,0,0,
702,20180301,IC1803,5992.2,5957.8,6074.4,5941.2,6057.8,6047,10536,1269555.736,22704,1.93588202,0,0,
703,20180302,IC1803,6047,6019.8,6068,6005,6035.2,6024.6,10214,1232463.172,22155,1.93588202,0,0,
704,20180305,IC1803,6024.6,6050.2,6066.4,5970.2,6019.2,6013.6,9630,1158387.412,21382,1.93588202,0,0,
705,20180306,IC1803,6013.6,6035.8,6116,6025.2,6111.8,6097.6,10569,1284120.112,21289,1.93588202,0,0,
706,20180307,IC1803,6097.6,6095,6106,6023.6,6031,6045.4,10792,1310637.272,20297,1.93588202,0,0,
707,20180308,IC1803,6045.4,6049,6107.6,6039,6095.4,6092.8,9471,1151140.5,19642,1.93588202,0,0,
708,20180309,IC1803,6092.8,6108.8,6207.8,6096.4,6198.8,6195.2,10397,1279938.792,18511,1.93588202,0,0,
709,20180312,IC1803,6195.2,6233,6295.8,6225.6,6275.4,6279.6,10294,1290127.944,16248,1.93588202,0,1,
710,20180313,IC1803,6279.6,6274.6,6284.6,6233.2,6241,6252.4,9979,1249287.196,14193,1.93588202,0,1,
711,20180314,IC1803,6252.4,6234.4,6253.8,6157.4,6177,6190.2,10245,1272516.708,10959,1.93588202,0,1,
712,20180315,IC1803,6190.2,6165,6214,6101,6172,6142.2,9762,1202113.112,5879,1.93588202,0,1,
713,20180316,IC1804,6097.4,6124.6,6159.8,6067.6,6084.6,6092.2,9291,1136829.892,15597,1.950105708,1,1,
714,20180319,IC1804,6092.2,6088,6158.6,6044.2,6080.4,6093.4,10304,1257894.148,16741,1.950105708,0,0,
715,20180320,IC1804,6093.4,6050,6138.4,6022.6,6103.2,6117.4,9947,1210120.536,16953,1.950105708,0,0,
716,20180321,IC1804,6117.4,6123.4,6185.2,6028,6040,6078,11123,1362552.552,17742,1.950105708,0,0,
717,20180322,IC1804,6078,6075,6097,6000.2,6037.4,6032.2,11465,1387870.108,18300,1.950105708,0,0,
718,20180323,IC1804,6032.2,5871,5930,5630.2,5665.6,5684,14660,1700935.32,18999,1.950105708,0,0,
719,20180326,IC1804,5684,5681,5855.8,5632,5846,5828.2,12595,1449325.316,18669,1.950105708,0,0,
720,20180327,IC1804,5828.2,5907,6013.4,5899.6,6005.6,5969,12593,1501527.292,19086,1.950105708,0,0,
721,20180328,IC1804,5969,5934,5977.4,5891.4,5915.2,5918.6,12729,1511528.884,20060,1.950105708,0,0,
722,20180329,IC1804,5918.6,5951.2,6018.8,5890.2,6012,5988.2,12209,1452840.336,20250,1.950105708,0,0,
723,20180330,IC1804,5988.2,6022,6105,6017.4,6101,6079.2,10296,1247243.936,20118,1.950105708,0,0,
724,20180402,IC1804,6079.2,6129.8,6157.8,6060.6,6075,6078.8,10232,1250669.072,20453,1.950105708,0,0,
725,20180403,IC1804,6078.8,6001,6048.8,5953,6023.4,6008.2,10982,1317714.72,20526,1.950105708,0,0,
726,20180404,IC1804,6008.2,6055,6081.8,5950.2,5976,5978.4,10466,1259878.288,20449,1.950105708,0,0,
727,20180409,IC1804,5978.4,5986.4,6049,5919.2,5981.8,5985.8,10941,1311222.92,20545,1.950105708,0,0,
728,20180410,IC1804,5985.8,6000,6050,5950.6,6048,6024.4,12088,1450475.784,20238,1.950105708,0,0,
729,20180411,IC1804,6024.4,6078.6,6098.4,6047.4,6055,6057,9679,1175394.828,19112,1.950105708,0,0,
730,20180412,IC1804,6057,6047.4,6083.8,6003.2,6022.8,6020.4,9205,1112740.404,18608,1.950105708,0,0,
731,20180413,IC1804,6020.4,6060.2,6080,5982.6,6010,6004.6,10134,1221704.74,17716,1.950105708,0,0,
732,20180416,IC1804,6004.6,6018.8,6052.2,5934,5989,5973.8,10370,1243745.068,16453,1.950105708,0,1,
733,20180417,IC1804,5973.8,6008.8,6028.8,5856.4,5888,5888.6,12000,1425945.4,14204,1.950105708,0,1,
734,20180418,IC1804,5888.6,5936.6,5996.2,5812.2,5951,5969.8,13007,1535291.412,10946,1.950105708,0,1,
735,20180419,IC1804,5969.8,5965,6064.2,5960.8,6000,6007,9371,1126453.884,5038,1.950105708,0,1,
736,20180420,IC1805,5962,5939.8,5950.4,5802,5837,5829.8,12024,1414399.048,17943,1.964824721,1,1,
737,20180423,IC1805,5829.8,5852.2,5881.6,5692,5779.2,5744.4,11262,1303647.96,18516,1.964824721,0,0,
738,20180424,IC1805,5744.4,5781.4,5935.8,5781.4,5913.2,5917.2,11338,1333130.12,18284,1.964824721,0,0,
739,20180425,IC1805,5917.2,5895,5933,5882.2,5913,5912,8883,1049938.832,18301,1.964824721,0,0,
740,20180426,IC1805,5912,5908,5928.4,5796,5806.4,5824.4,10446,1222416.584,18748,1.964824721,0,0,
741,20180427,IC1805,5824.4,5836,5855.6,5769.2,5852.2,5842,10844,1263245.28,18887,1.964824721,0,0,
742,20180502,IC1805,5842,5860.2,5887.4,5781,5827.8,5814.6,9384,1093550.928,18711,1.964824721,0,0,
743,20180503,IC1805,5814.6,5815,5919.4,5744,5892.4,5899.4,11627,1354949.608,19696,1.964824721,0,0,
744,20180504,IC1805,5899.4,5887.2,5921.8,5861.4,5881,5881.2,9115,1073759.172,19121,1.964824721,0,0,
745,20180507,IC1805,5881.2,5911,6024.6,5891.2,6001,5998.8,9567,1143340.216,19352,1.964824721,0,0,
746,20180508,IC1805,5998.8,6018,6033.8,5992.4,6028.6,6022.8,8181,984506.34,18475,1.964824721,0,0,
747,20180509,IC1805,6022.8,6027.6,6041.8,5983,6011,5999.8,7028,844870.004,18061,1.964824721,0,0,
748,20180510,IC1805,5999.8,6020,6054,5973.8,6036.4,6014,8003,963066.86,17880,1.964824721,0,0,
749,20180511,IC1805,6014,6039.6,6047.4,5980.6,5993,5992.6,8459,1016180.16,17176,1.964824721,0,0,
750,20180514,IC1805,5992.6,5999,6020.2,5939.8,5964,5962.2,8415,1007360.728,15674,1.964824721,0,1,
751,20180515,IC1805,5962.2,5976.6,6026.2,5948.8,6020,6008.6,9470,1133991.288,13764,1.964824721,0,1,
752,20180516,IC1805,6008.6,6018.6,6046.8,5993.8,6012.6,6013.4,9047,1089049.824,10055,1.964824721,0,1,
753,20180517,IC1805,6013.4,6010.4,6020.4,5960,5975,5979.2,8136,974444.932,4818,1.964824721,0,1,
754,20180518,IC1806,5932,5925,5980,5884.6,5975.2,5960.2,11485,1362856.88,28363,1.980458526,1,1,
755,20180521,IC1806,5960.2,6015,6069,6013.6,6027.4,6036.6,10421,1259791.3,28084,1.980458526,0,0,
756,20180522,IC1806,6036.6,6028.2,6072.8,6020.2,6066,6054.6,8316,1005053.964,27452,1.980458526,0,0,
757,20180523,IC1806,6054.6,6060,6060,5975.2,5992.4,5991.2,10502,1262504.948,26912,1.980458526,0,0,
758,20180524,IC1806,5991.2,5995.2,6008,5950.2,5966.8,5969.6,8614,1030132.728,26758,1.980458526,0,0,
759,20180525,IC1806,5969.6,5961.2,5966.6,5863.4,5874.8,5894,9843,1163368.932,27485,1.980458526,0,0,
760,20180528,IC1806,5894,5883.6,5928.4,5836.4,5878.4,5866.6,9884,1161898.2,27651,1.980458526,0,0,
761,20180529,IC1806,5866.6,5871,5908.8,5791,5794.4,5827.6,10724,1255485.8,27506,1.980458526,0,0,
762,20180530,IC1806,5827.6,5743.2,5748.8,5645,5653.2,5684.8,12024,1371674.652,27905,1.980458526,0,0,
